,Company,TypeName,Ram,Gpu,OpSys,Weight,Price,Touchscreen,IPS,Full HD,Quad HD+,4K Ultra HD,Retina Display,ppi,SSD,HDD,Flash,Hybrid,CPU Brand,AMD,Nvidia
1015,Toshiba,Notebook,8,Intel,Windows,1.5,64468.8,0,0,0,0,0,0,117.82653006268643,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1016,HP,Notebook,4,Intel,Windows,2.04,41025.0672,0,0,0,0,0,0,100.45466986113651,256.0,0.0,0.0,0.0,Intel Core i3,other,other
1017,Lenovo,Notebook,16,Nvidia,Windows,2.4,158135.04,0,1,0,0,1,0,254.67134914246222,512.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia Quadro 3000M
1018,Toshiba,Notebook,8,Intel,Windows,1.47,79387.2,0,1,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1019,HP,Notebook,8,Intel,Windows,1.43,118761.12,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1020,Dell,2 in 1 Convertible,4,Intel,Windows,2.08,42410.3472,1,1,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i3,other,other
1021,Toshiba,Ultrabook,8,Intel,Windows,1.2,84715.2,0,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1022,HP,Notebook,8,Intel,Windows,1.11,61218.72,0,1,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1023,HP,Notebook,8,Nvidia,Windows,1.64,63159.7104,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce 930MX
1024,Dell,Notebook,8,Intel,Windows,2.09,55754.3232,0,0,1,0,0,0,141.21199808219862,0.0,500.0,0.0,0.0,Intel Core i5,other,other
1025,HP,Ultrabook,4,Intel,Windows,1.26,83063.52,0,0,0,0,0,0,125.36742798669837,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1026,HP,Notebook,4,Intel,Windows,2.31,63349.92,0,0,0,0,0,0,111.93520355955211,0.0,500.0,0.0,0.0,Intel Core i5,other,other
1027,HP,Notebook,4,Intel,Windows,1.95,56476.8,0,0,0,0,0,0,111.93520355955211,0.0,500.0,0.0,0.0,Intel Core i5,other,other
1028,Dell,Ultrabook,8,Intel,Windows,1.29,86526.72,1,0,0,1,0,0,276.053530085501,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1029,HP,Notebook,8,Nvidia,Windows,2.63,57542.4,0,0,1,0,0,0,127.33567457123111,256.0,0.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce 930MX
1030,HP,Notebook,4,Intel,Windows,1.64,51841.44,0,0,0,0,0,0,111.93520355955211,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1031,Acer,Notebook,6,AMD,Windows,2.1,21791.52,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,AMD,AMD Radeon R5,other
1032,MSI,Gaming,8,Nvidia,Windows,2.7,63499.10399999999,0,0,1,0,0,0,127.33567457123111,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050
1033,HP,Notebook,8,Intel,Windows,1.95,63669.6,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1034,HP,Notebook,8,Intel,Windows,1.84,65480.5872,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1035,HP,Ultrabook,8,Intel,Windows,1.26,71874.72,0,0,1,0,0,0,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1036,HP,Notebook,4,Intel,Windows,2.04,39533.76,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,other,other
1037,Toshiba,Ultrabook,8,Intel,Windows,1.47,91908.0,0,1,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1038,Dell,Notebook,8,Intel,Windows,2.09,56633.976,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1039,HP,Notebook,8,Intel,Windows,1.64,53839.9728,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1040,Lenovo,2 in 1 Convertible,4,Intel,Windows,1.8,45128.16,1,1,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1041,Vero,Notebook,2,Intel,Windows,1.45,11231.424,0,0,0,0,0,0,111.93520355955211,0.0,0.0,32.0,0.0,Other Intel,other,other
1042,Toshiba,Notebook,16,Nvidia,Windows,2.4,75924.0,0,1,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce 930M
1043,Lenovo,Notebook,8,Intel,Windows,2.3,55922.688,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1044,HP,Notebook,4,Intel,Windows,1.54,53280.0,0,0,1,0,0,0,157.3505121487356,0.0,500.0,0.0,0.0,Intel Core i5,other,other
1045,HP,Notebook,8,Intel,Windows,1.84,112065.9552,0,0,1,0,0,0,141.21199808219862,256.0,500.0,0.0,0.0,Intel Core i5,other,other
1046,HP,Notebook,8,Intel,Windows,1.43,78268.31999999999,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1047,MSI,Gaming,16,Nvidia,Windows,3.78,82351.6992,0,1,1,0,0,0,127.33567457123111,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 980M
1048,Lenovo,Gaming,16,Nvidia,Windows,4.6,122010.66719999998,0,1,1,0,0,0,127.33567457123111,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 980M
1049,Asus,Netbook,4,Intel,Linux/Android/others,1.2,15339.311999999998,0,0,0,0,0,0,135.0942111925629,0.0,0.0,16.0,0.0,Intel Celeron,other,other
1050,Lenovo,Notebook,16,Intel,Windows,1.1,139593.6,0,1,0,0,0,0,209.8006828649808,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1051,HP,Notebook,8,Nvidia,Windows,1.91,52161.12,0,1,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce 940MX
1052,Dell,2 in 1 Convertible,8,Intel,Windows,2.3,58288.32,1,1,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1053,HP,Notebook,4,Intel,Windows,2.04,52161.12,0,0,0,0,0,0,100.45466986113651,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1054,Dell,Ultrabook,16,Intel,Windows,1.2,120093.12,1,0,0,1,0,0,276.053530085501,1024.0,0.0,0.0,0.0,Intel Core i7,other,other
1055,HP,Notebook,4,Intel,Windows,2.31,37570.392,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i3,other,other
1056,HP,Notebook,4,Intel,Linux/Android/others,1.96,26586.72,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,other,other
1057,Acer,Notebook,8,AMD,Windows,2.4,23922.72,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,AMD,AMD Radeon R5,other
1058,Dell,2 in 1 Convertible,12,Intel,Windows,1.6,69210.72,1,1,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1059,MSI,Gaming,16,Nvidia,Windows,2.94,96916.32,0,0,1,0,0,0,141.21199808219862,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1060
1060,HP,Notebook,8,Intel,Windows,2.04,57009.6,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1061,Asus,Gaming,16,Nvidia,Linux/Android/others,4.0,53173.44,0,1,1,0,0,0,127.33567457123111,0.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 965M
1062,Dell,Notebook,4,Intel,Windows,2.25,29783.52,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i5,other,other
1063,Dell,Notebook,16,AMD,Windows,2.32,52746.6672,0,0,1,0,0,0,141.21199808219862,0.0,2048.0,0.0,0.0,Intel Core i7,AMD Radeon R7 M445,other
1064,MSI,Gaming,16,Nvidia,Windows,1.8,102777.12,0,0,1,0,0,0,141.21199808219862,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1060
1065,Dell,Ultrabook,8,Intel,Windows,1.29,77682.23999999999,0,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1066,Asus,Gaming,64,Nvidia,Windows,3.58,211788.0,0,1,1,0,0,0,127.33567457123111,1024.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 980 
1067,Dell,2 in 1 Convertible,8,Intel,Windows,1.62,42517.9728,1,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1068,Dell,Gaming,16,Nvidia,Windows,3.21,70809.12,0,0,0,0,1,0,282.42399616439724,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 970M
1069,Apple,Ultrabook,8,Intel,Mac OS,0.92,69264.0,0,1,0,0,0,1,226.41554716935852,0.0,0.0,256.0,0.0,Other Intel,other,other
1070,Dell,Notebook,4,Intel,Windows,2.06,25679.8944,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i3,other,other
1071,HP,Notebook,4,Intel,Windows,2.31,63882.72,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,other,other
1072,HP,Ultrabook,8,Intel,Windows,1.26,63882.72,0,0,1,0,0,0,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1073,HP,Notebook,8,Intel,Windows,1.49,58075.2,0,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1074,Lenovo,Ultrabook,8,Intel,Windows,1.3,91294.7472,1,1,1,0,0,0,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1075,Lenovo,Notebook,8,AMD,Windows,3.0,35111.52,0,0,0,0,0,0,106.11306214269258,0.0,1024.0,0.0,0.0,Intel Core i5,AMD Radeon R5 M330,other
1076,Lenovo,Notebook,4,Nvidia,Windows,2.3,52054.56,0,1,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce GTX 950M
1077,MSI,Gaming,16,Nvidia,Windows,3.78,133146.72,0,0,1,0,0,0,127.33567457123111,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1070
1078,Lenovo,Notebook,4,Intel,Windows,2.1,28771.2,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,other,other
1079,HP,Notebook,4,Intel,Windows,2.31,50083.2,0,0,1,0,0,0,141.21199808219862,0.0,500.0,0.0,0.0,Intel Core i5,other,other
1080,Lenovo,Ultrabook,8,Intel,Windows,0.99,74538.72,1,1,0,0,0,0,234.9767648087785,512.0,0.0,0.0,0.0,Other Intel,other,other
1081,Lenovo,Gaming,32,Nvidia,Windows,4.6,172627.19999999998,0,1,1,0,0,0,127.33567457123111,512.0,0.0,0.0,1024.0,Intel Core i7,other,Nvidia GeForce GTX 980M
1082,Lenovo,2 in 1 Convertible,4,Intel,Windows,0.69,34433.2656,1,1,0,0,0,0,224.17380907857276,0.0,0.0,64.0,0.0,Other Intel,other,other
1083,HP,Ultrabook,16,Intel,Windows,1.3,109170.72,0,1,0,0,1,0,331.2642361026012,512.0,0.0,0.0,0.0,Intel Core i7,other,other
1084,Dell,Notebook,8,Intel,Windows,2.18,39960.0,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1085,HP,Notebook,4,Intel,Windows,1.54,54931.14719999999,0,0,1,0,0,0,157.3505121487356,0.0,500.0,0.0,0.0,Intel Core i5,other,other
1086,HP,Workstation,8,AMD,Windows,1.9,79653.59999999999,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,AMD FirePro W4190M,other
1087,Lenovo,Notebook,8,Intel,Windows,1.7,63882.72,0,0,1,0,0,0,157.3505121487356,180.0,0.0,0.0,0.0,Intel Core i5,other,other
1088,HP,Notebook,4,Intel,Linux/Android/others,1.29,32767.2,0,0,0,1,0,0,276.053530085501,0.0,0.0,32.0,0.0,Other Intel,other,other
1089,Acer,Notebook,4,AMD,Windows,2.4,20619.36,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,AMD,AMD Radeon R5,other
1090,Dell,Notebook,4,Intel,Linux/Android/others,2.2,20965.1472,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Other Intel,other,other
1091,HP,Notebook,4,Intel,Linux/Android/others,1.86,18434.3472,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Intel Core i3,other,other
1092,Asus,Gaming,8,Nvidia,Windows,2.7,85194.72,0,1,1,0,0,0,127.33567457123111,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1060
1093,Dell,Ultrabook,4,AMD,Windows,1.4,43601.688,0,1,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,AMD Radeon 530,other
1094,HP,Netbook,4,Intel,Windows,2.4,85194.72,0,0,0,0,0,0,125.36742798669837,128.0,0.0,0.0,0.0,Intel Core i5,other,other
1095,Acer,Notebook,8,Nvidia,Windows,2.4,42570.72,0,0,1,0,0,0,141.21199808219862,256.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce GTX 950M
1096,Dell,Notebook,8,AMD,Windows,2.36,34035.264,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i5,AMD Radeon R7 M445,other
1097,MSI,Gaming,8,Nvidia,Windows,2.6,85194.72,0,0,1,0,0,0,127.33567457123111,256.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 965M
1098,HP,Notebook,4,Intel,Windows,1.96,26640.0,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Other Intel,other,other
1099,Asus,Gaming,16,Nvidia,Windows,4.3,122490.72,0,1,1,0,0,0,127.33567457123111,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 980M
1100,Dell,Ultrabook,4,Intel,Windows,1.5,60480.792,0,0,0,0,0,0,125.36742798669837,0.0,500.0,0.0,0.0,Intel Core i3,other,other
1101,Dell,Ultrabook,4,Intel,Windows,1.5,62176.1616,0,0,0,0,0,0,125.36742798669837,128.0,0.0,0.0,0.0,Intel Core i3,other,other
1102,Acer,Notebook,4,Intel,Linux/Android/others,2.2,11135.52,0,0,0,0,0,0,100.45466986113651,16.0,0.0,0.0,0.0,Intel Celeron,other,other
1103,HP,Workstation,8,AMD,Windows,3.0,154458.72,0,1,1,0,0,0,127.33567457123111,0.0,1024.0,0.0,0.0,Intel Core i7,AMD FirePro W6150M,other
1104,Lenovo,Gaming,16,Nvidia,Windows,2.4,63882.72,0,0,1,0,0,0,141.21199808219862,512.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050 Ti
1105,Dell,Ultrabook,8,Intel,Windows,1.5,75289.968,0,0,0,0,0,0,125.36742798669837,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1106,MSI,Gaming,8,Nvidia,Windows,2.9,80516.20319999999,0,0,1,0,0,0,127.33567457123111,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 960M
1107,Lenovo,2 in 1 Convertible,4,Intel,Windows,2.1,46193.76,1,1,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1108,HP,Notebook,4,AMD,Windows,2.1,21205.44,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,AMD,AMD Radeon R4,other
1109,Asus,Gaming,16,Nvidia,Windows,2.59,71341.92,0,1,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 960M
1110,HP,Notebook,8,Intel,Windows,1.16,90522.72,1,0,0,1,0,0,276.053530085501,256.0,0.0,0.0,0.0,Other Intel,other,other
1111,Dell,Notebook,4,AMD,Windows,2.24,40980.312,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,AMD Radeon R5 M315,other
1112,Lenovo,Notebook,4,Intel,Windows,2.1,22857.12,0,0,0,0,0,0,100.45466986113651,128.0,0.0,0.0,0.0,Intel Core i3,other,other
1113,HP,Ultrabook,8,Intel,Windows,1.16,104908.32,0,0,1,0,0,0,165.6321180513006,512.0,0.0,0.0,0.0,Intel Core i7,other,other
1114,Lenovo,2 in 1 Convertible,4,Intel,Linux/Android/others,0.69,29250.72,1,1,0,0,0,0,224.17380907857276,0.0,0.0,64.0,0.0,Other Intel,other,other
1115,Dell,Ultrabook,8,Intel,Windows,1.23,73473.12,0,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1116,Lenovo,Gaming,16,Nvidia,Windows,4.6,146519.46719999998,0,1,1,0,0,0,127.33567457123111,256.0,0.0,0.0,1024.0,Intel Core i7,other,Nvidia GeForce GTX 980M
1117,Razer,Ultrabook,8,Intel,Windows,1.25,54825.12,1,0,0,0,1,0,352.4651472131677,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1118,Toshiba,Ultrabook,16,Intel,Windows,1.05,118601.28,0,0,1,0,0,0,165.6321180513006,512.0,0.0,0.0,0.0,Intel Core i7,other,other
1119,Asus,Gaming,8,Nvidia,Windows,3.52,69929.4672,0,0,1,0,0,0,127.33567457123111,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 960M
1120,Vero,Notebook,4,Intel,Windows,1.35,10442.88,0,0,1,0,0,0,165.6321180513006,0.0,0.0,32.0,0.0,Other Intel,other,other
1121,HP,Notebook,8,Intel,Windows,1.16,90043.2,0,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1122,HP,Notebook,8,Intel,Windows,1.43,80612.64,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1123,Dell,Notebook,4,Intel,Linux/Android/others,2.09,27899.0064,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,other,other
1124,Asus,Notebook,4,Intel,Windows,2.0,23176.8,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Intel Core i3,other,other
1125,Lenovo,2 in 1 Convertible,8,Intel,Windows,1.8,88924.31999999999,1,1,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1126,Lenovo,2 in 1 Convertible,4,Intel,Windows,0.69,25521.12,1,1,0,0,0,0,224.17380907857276,0.0,0.0,64.0,0.0,Other Intel,other,other
1127,HP,Ultrabook,8,Intel,Windows,1.26,100965.6,0,0,0,0,0,0,125.36742798669837,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1128,Lenovo,Gaming,8,Nvidia,Linux/Android/others,2.4,52693.92,0,1,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce GTX 1060
1129,HP,Gaming,8,Nvidia,Windows,3.35,60153.12,0,1,1,0,0,0,127.33567457123111,128.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce GTX 1060
1130,HP,Notebook,8,Intel,Windows,2.04,33513.119999999995,0,0,0,0,0,0,100.45466986113651,0.0,2048.0,0.0,0.0,Intel Core i7,other,other
1131,Lenovo,2 in 1 Convertible,8,Nvidia,Windows,1.8,109244.2464,1,1,1,0,0,0,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia Quadro M500M
1132,Asus,Notebook,4,Intel,Windows,1.5,14811.84,0,0,0,0,0,0,111.93520355955211,0.0,0.0,32.0,0.0,Intel Celeron,other,other
1133,HP,Ultrabook,8,Intel,Windows,1.84,40066.56,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1134,Acer,Notebook,4,Nvidia,Windows,2.23,32820.48,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce 940MX
1135,Lenovo,Notebook,16,AMD,Windows,2.5,58554.72,0,0,1,0,0,0,141.21199808219862,0.0,0.0,0.0,1024.0,Intel Core i7,AMD Radeon R7 M360,other
1136,HP,Workstation,8,Nvidia,Windows,3.0,210424.032,0,1,1,0,0,0,127.33567457123111,256.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia Quadro M3000M
1137,Dell,Notebook,8,AMD,Windows,2.5,41771.52,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Intel Core i5,AMD Radeon R7 M445,other
1138,MSI,Gaming,16,Nvidia,Windows,3.78,127818.72,0,0,1,0,0,0,127.33567457123111,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 980M
1139,HP,Ultrabook,8,Intel,Windows,1.88,115709.2416,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1140,Lenovo,2 in 1 Convertible,16,Intel,Windows,2.8,130003.2,1,1,0,0,0,0,209.8006828649808,512.0,0.0,0.0,0.0,Intel Core i7,other,other
1141,MSI,Gaming,8,Nvidia,Windows,2.4,60888.384,0,0,1,0,0,0,141.21199808219862,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050
1142,HP,2 in 1 Convertible,8,Intel,Windows,1.48,86793.12,1,0,1,0,0,0,165.6321180513006,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1143,HP,Workstation,8,Nvidia,Windows,2.59,118761.12,0,1,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia Quadro M1000M
1144,HP,2 in 1 Convertible,8,Intel,Windows,1.48,95850.72,1,0,0,0,0,0,220.84282406840083,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1145,HP,Workstation,8,Nvidia,Windows,2.0,101178.72,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia Quadro M1000M
1146,HP,Ultrabook,8,Intel,Windows,1.26,122381.49599999998,0,0,1,0,0,0,176.23257360658386,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1147,Dell,Notebook,8,Nvidia,Windows,2.18,53807.472,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce 940MX
1148,HP,Notebook,8,Intel,Windows,1.88,84129.12,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1149,Lenovo,2 in 1 Convertible,8,Intel,Windows,1.27,124621.92,1,1,0,0,0,0,209.8006828649808,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1150,Lenovo,Notebook,4,Intel,Linux/Android/others,1.9,18061.92,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Intel Core i3,other,other
1151,HP,Notebook,4,AMD,Windows,1.86,15824.16,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,AMD,AMD Radeon R2 Graphics,other
1152,Lenovo,Notebook,8,AMD,Linux/Android/others,2.32,31914.72,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i5,AMD Radeon R5 M330,other
1153,Dell,Gaming,8,Nvidia,Windows,2.62,63882.72,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050Ti
1154,Dell,Notebook,8,Nvidia,Windows,2.04,119916.2304,1,1,0,0,1,0,282.42399616439724,256.0,0.0,0.0,0.0,Intel Core i5,other,Nvidia GeForce 960M
1155,HP,Notebook,4,AMD,Windows,1.91,25515.2592,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,AMD,AMD Radeon 520,other
1156,MSI,Gaming,16,Nvidia,Windows,2.7,79536.38399999999,0,0,1,0,0,0,127.33567457123111,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050 Ti
1157,Lenovo,Ultrabook,12,Intel,Windows,1.4,122490.72,0,0,1,0,0,0,157.3505121487356,512.0,0.0,0.0,0.0,Intel Core i7,other,other
1158,Lenovo,Notebook,8,AMD,Windows,2.5,42010.7472,0,0,1,0,0,0,141.21199808219862,0.0,0.0,0.0,1024.0,Intel Core i5,AMD Radeon R5 M330,other
1159,HP,2 in 1 Convertible,8,Intel,Windows,1.48,108744.48,1,0,0,0,0,0,220.84282406840083,512.0,0.0,0.0,0.0,Intel Core i7,other,other
1160,Lenovo,Ultrabook,8,Intel,Windows,1.7,79866.72,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1161,MSI,Gaming,16,Nvidia,Windows,1.7,94252.32,0,0,1,0,0,0,157.3505121487356,256.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 970M
1162,HP,Gaming,8,Nvidia,Windows,2.62,47898.72,0,1,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050
1163,Lenovo,Notebook,8,Intel,Windows,2.2,24455.52,0,0,0,0,0,0,100.45466986113651,0.0,1024.0,0.0,0.0,Intel Core i3,other,other
1164,HP,Notebook,4,Intel,Linux/Android/others,2.1,25414.0272,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,other,other
1165,Dell,Gaming,8,Nvidia,Windows,2.62,79813.44,0,0,0,0,1,0,282.42399616439724,128.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050 Ti
1166,Lenovo,Notebook,8,Intel,Windows,1.95,74059.2,0,1,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i5,other,other
1167,Lenovo,Notebook,4,Nvidia,Windows,2.2,24935.04,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i3,other,Nvidia GeForce 920MX 
1168,HP,Notebook,2,Intel,Windows,1.44,13266.72,0,0,0,0,0,0,111.93520355955211,0.0,0.0,32.0,0.0,Intel Celeron,other,other
1169,MSI,Gaming,8,Nvidia,Windows,2.2,44701.92,0,1,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce GTX 1050
1170,HP,Notebook,8,Intel,Windows,1.96,36177.12,0,0,1,0,0,0,141.21199808219862,256.0,0.0,0.0,0.0,Intel Core i7,other,other
1171,HP,Notebook,16,Intel,Windows,2.1,61751.52,0,0,1,0,0,0,141.21199808219862,512.0,0.0,0.0,0.0,Intel Core i7,other,other
1172,Asus,Notebook,4,Intel,Windows,2.2,19660.32,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Celeron,other,other
1173,Lenovo,Notebook,4,Intel,Linux/Android/others,2.1,21205.44,0,0,0,0,0,0,100.45466986113651,0.0,500.0,0.0,0.0,Intel Core i5,other,other
1174,Lenovo,Notebook,8,Nvidia,Linux/Android/others,2.2,37775.52,0,0,1,0,0,0,141.21199808219862,0.0,1024.0,0.0,0.0,Intel Core i7,other,Nvidia GeForce 940MX
1175,Asus,Notebook,4,Intel,Windows,2.0,40972.32,0,0,1,0,0,0,157.3505121487356,256.0,0.0,0.0,0.0,Intel Core i3,other,other
